Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipus_Compravendes,N_compravendes,Tipus_Preu_Mitja,Valor,Tipus_Superficie,M2
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Total. Milers d'euros,271.1,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Total. Milers d'euros,271.1,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Usat. Milers d'euros,271.1,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Usat. Milers d'euros,271.1,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Total. Euros/m2 construït,4144.6,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Total. Euros/m2 construït,4144.6,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Usat. Euros/m2 construït,4144.6,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge nou protegit,0,Usat. Euros/m2 construït,4144.6,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Total. Milers d'euros,271.1,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Total. Milers d'euros,271.1,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Usat. Milers d'euros,271.1,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Usat. Milers d'euros,271.1,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Total. Euros/m2 construït,4144.6,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Total. Euros/m2 construït,4144.6,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Usat. Euros/m2 construït,4144.6,Total,67.0
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,Habitatge usat,23,Usat. Euros/m2 construït,4144.6,Habitatge usat,67.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Milers d'euros,175.1,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Milers d'euros,175.1,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Milers d'euros,175.1,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Milers d'euros,175.1,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Milers d'euros,196.4,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Milers d'euros,196.4,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Milers d'euros,196.4,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Milers d'euros,196.4,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Milers d'euros,162.1,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Milers d'euros,162.1,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Milers d'euros,162.1,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Milers d'euros,162.1,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Euros/m2 construït,2799.0,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Euros/m2 construït,2799.0,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Euros/m2 construït,2799.0,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Total. Euros/m2 construït,2799.0,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Euros/m2 construït,2979.5,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Euros/m2 construït,2979.5,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Euros/m2 construït,2979.5,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Nou. Euros/m2 construït,2979.5,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Euros/m2 construït,2689.2,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Euros/m2 construït,2689.2,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Euros/m2 construït,2689.2,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou lliure,17,Usat. Euros/m2 construït,2689.2,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Milers d'euros,175.1,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Milers d'euros,175.1,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Milers d'euros,175.1,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Milers d'euros,175.1,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Milers d'euros,196.4,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Milers d'euros,196.4,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Milers d'euros,196.4,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Milers d'euros,196.4,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Milers d'euros,162.1,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Milers d'euros,162.1,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Milers d'euros,162.1,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Milers d'euros,162.1,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Euros/m2 construït,2799.0,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Euros/m2 construït,2799.0,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Euros/m2 construït,2799.0,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Total. Euros/m2 construït,2799.0,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Euros/m2 construït,2979.5,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Euros/m2 construït,2979.5,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Euros/m2 construït,2979.5,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Nou. Euros/m2 construït,2979.5,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Euros/m2 construït,2689.2,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Euros/m2 construït,2689.2,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Euros/m2 construït,2689.2,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge nou protegit,1,Usat. Euros/m2 construït,2689.2,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Milers d'euros,175.1,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Milers d'euros,175.1,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Milers d'euros,175.1,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Milers d'euros,175.1,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Milers d'euros,196.4,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Milers d'euros,196.4,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Milers d'euros,196.4,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Milers d'euros,196.4,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Milers d'euros,162.1,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Milers d'euros,162.1,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Milers d'euros,162.1,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Milers d'euros,162.1,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Euros/m2 construït,2799.0,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Euros/m2 construït,2799.0,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Euros/m2 construït,2799.0,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Total. Euros/m2 construït,2799.0,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Euros/m2 construït,2979.5,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Euros/m2 construït,2979.5,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Euros/m2 construït,2979.5,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Nou. Euros/m2 construït,2979.5,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Euros/m2 construït,2689.2,Total,62.1
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Euros/m2 construït,2689.2,Habitatge nou lliure,66.6
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Euros/m2 construït,2689.2,Habitatge nou protegit,66.0
2020,3,7,Horta-Guinardó,37,el Carmel,Habitatge usat,31,Usat. Euros/m2 construït,2689.2,Habitatge usat,59.3
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Total. Milers d'euros,165.3,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Total. Milers d'euros,165.3,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Total. Milers d'euros,165.3,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Nou. Milers d'euros,120.0,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Nou. Milers d'euros,120.0,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Nou. Milers d'euros,120.0,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Usat. Milers d'euros,169.5,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Usat. Milers d'euros,169.5,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Usat. Milers d'euros,169.5,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Total. Euros/m2 construït,2758.7,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Total. Euros/m2 construït,2758.7,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Total. Euros/m2 construït,2758.7,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Nou. Euros/m2 construït,3529.4,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Nou. Euros/m2 construït,3529.4,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Nou. Euros/m2 construït,3529.4,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Usat. Euros/m2 construït,2688.7,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Usat. Euros/m2 construït,2688.7,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou lliure,3,Usat. Euros/m2 construït,2688.7,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Total. Milers d'euros,165.3,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Total. Milers d'euros,165.3,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Total. Milers d'euros,165.3,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Nou. Milers d'euros,120.0,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Nou. Milers d'euros,120.0,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Nou. Milers d'euros,120.0,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Usat. Milers d'euros,169.5,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Usat. Milers d'euros,169.5,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Usat. Milers d'euros,169.5,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Total. Euros/m2 construït,2758.7,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Total. Euros/m2 construït,2758.7,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Total. Euros/m2 construït,2758.7,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Nou. Euros/m2 construït,3529.4,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Nou. Euros/m2 construït,3529.4,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Nou. Euros/m2 construït,3529.4,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Usat. Euros/m2 construït,2688.7,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Usat. Euros/m2 construït,2688.7,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge nou protegit,0,Usat. Euros/m2 construït,2688.7,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Total. Milers d'euros,165.3,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Total. Milers d'euros,165.3,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Total. Milers d'euros,165.3,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Nou. Milers d'euros,120.0,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Nou. Milers d'euros,120.0,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Nou. Milers d'euros,120.0,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Usat. Milers d'euros,169.5,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Usat. Milers d'euros,169.5,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Usat. Milers d'euros,169.5,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Total. Euros/m2 construït,2758.7,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Total. Euros/m2 construït,2758.7,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Total. Euros/m2 construït,2758.7,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Nou. Euros/m2 construït,3529.4,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Nou. Euros/m2 construït,3529.4,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Nou. Euros/m2 construït,3529.4,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Usat. Euros/m2 construït,2688.7,Total,61.5
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Usat. Euros/m2 construït,2688.7,Habitatge nou lliure,34.0
2020,3,7,Horta-Guinardó,38,la Teixonera,Habitatge usat,13,Usat. Euros/m2 construït,2688.7,Habitatge usat,63.8
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Total. Milers d'euros,137.8,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Total. Milers d'euros,137.8,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Total. Milers d'euros,137.8,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Nou. Milers d'euros,103.0,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Nou. Milers d'euros,103.0,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Nou. Milers d'euros,103.0,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Usat. Milers d'euros,155.1,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Usat. Milers d'euros,155.1,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Usat. Milers d'euros,155.1,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Total. Euros/m2 construït,2198.3,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Total. Euros/m2 construït,2198.3,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Total. Euros/m2 construït,2198.3,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Nou. Euros/m2 construït,1977.6,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Nou. Euros/m2 construït,1977.6,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Nou. Euros/m2 construït,1977.6,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Usat. Euros/m2 construït,2308.7,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Usat. Euros/m2 construït,2308.7,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou lliure,2,Usat. Euros/m2 construït,2308.7,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Total. Milers d'euros,137.8,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Total. Milers d'euros,137.8,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Total. Milers d'euros,137.8,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Nou. Milers d'euros,103.0,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Nou. Milers d'euros,103.0,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Nou. Milers d'euros,103.0,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Usat. Milers d'euros,155.1,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Usat. Milers d'euros,155.1,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Usat. Milers d'euros,155.1,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Total. Euros/m2 construït,2198.3,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Total. Euros/m2 construït,2198.3,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Total. Euros/m2 construït,2198.3,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Nou. Euros/m2 construït,1977.6,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Nou. Euros/m2 construït,1977.6,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Nou. Euros/m2 construït,1977.6,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Usat. Euros/m2 construït,2308.7,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Usat. Euros/m2 construït,2308.7,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge nou protegit,0,Usat. Euros/m2 construït,2308.7,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Total. Milers d'euros,137.8,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Total. Milers d'euros,137.8,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Total. Milers d'euros,137.8,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Nou. Milers d'euros,103.0,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Nou. Milers d'euros,103.0,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Nou. Milers d'euros,103.0,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Usat. Milers d'euros,155.1,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Usat. Milers d'euros,155.1,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Usat. Milers d'euros,155.1,Habitatge usat,67.4
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Total. Euros/m2 construït,2198.3,Total,63.9
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Total. Euros/m2 construït,2198.3,Habitatge nou lliure,55.0
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Habitatge usat,6,Total. Euros/m2 construït,2198.3,Habitatge usat,67.4
